loan_amnt,term,installment,purpose,annual_inc,dti,int_rate_pct,revol_util_pct,delinq_2yrs,inq_last_6mths,open_acc,total_acc,emp_length_yrs,credit_history_years,default,dti_band,util_band,rate_band,early_warning_flag,risk_tier
3000.0, 36 months,104.9,debt_consolidation,50076.0,32.54,15.61,42.9,0.0,2.0,17.0,29.0,2.0,22.013698630136982,0,High,Moderate,High,1,Watchlist
27500.0, 60 months,743.82,debt_consolidation,55000.0,36.86,20.99,72.5,1.0,0.0,10.0,32.0,6.0,33.86027397260274,1,High,High,Very High,1,Watchlist
25650.0, 60 months,707.99,debt_consolidation,82000.0,38.37,21.97,11.6,0.0,2.0,14.0,40.0,6.0,22.6,0,High,Low,Very High,1,Watchlist
16000.0, 60 months,408.48,debt_consolidation,350000.0,15.09,18.25,87.0,0.0,2.0,24.0,50.0,9.0,24.931506849315067,0,Low,Very High,High,1,Watchlist
32225.0, 36 months,1247.26,debt_consolidation,85000.0,23.33,22.99,87.8,0.0,2.0,9.0,27.0,0.0,27.104109589041094,0,Moderate,Very High,Very High,1,Watchlist
16000.0, 60 months,385.62,debt_consolidation,65000.0,15.26,15.59,87.8,0.0,2.0,15.0,16.0,10.0,25.52054794520548,1,Low,Very High,High,1,Watchlist
12900.0, 36 months,444.98,debt_consolidation,38000.0,14.88,14.65,92.6,1.0,0.0,6.0,13.0,10.0,16.345205479452055,0,Low,Very High,Moderate,1,Watchlist
6000.0, 36 months,222.99,other,92000.0,32.57,20.0,49.8,0.0,2.0,15.0,27.0,10.0,17.515068493150686,0,High,Moderate,High,1,Watchlist
15000.0, 60 months,343.84,debt_consolidation,119000.0,14.36,13.33,89.7,1.0,0.0,8.0,25.0,10.0,32.86027397260274,0,Low,Very High,Moderate,1,Watchlist
30000.0, 60 months,851.42,debt_consolidation,98000.0,28.32,23.33,91.8,0.0,3.0,16.0,37.0,0.0,22.767123287671232,0,Moderate,Very High,Very High,1,Watchlist
10000.0, 36 months,333.53,debt_consolidation,49000.0,33.9,12.29,22.0,1.0,0.0,12.0,28.0,3.0,19.013698630136982,0,High,Low,Moderate,1,Watchlist
22425.0, 60 months,579.75,home_improvement,50000.0,33.22,18.84,44.0,0.0,3.0,6.0,24.0,10.0,17.515068493150686,0,High,Moderate,High,1,Watchlist
5000.0, 36 months,174.09,debt_consolidation,45000.0,8.56,15.31,85.0,0.0,3.0,6.0,56.0,0.0,20.0986301369863,0,Low,Very High,High,1,Watchlist
14400.0, 36 months,450.52,car,125000.0,39.89,7.89,41.8,5.0,3.0,24.0,40.0,2.0,19.432876712328767,0,High,Moderate,Low,1,Watchlist
1400.0, 36 months,46.19,debt_consolidation,38000.0,17.15,11.53,94.6,2.0,0.0,12.0,21.0,5.0,13.342465753424657,0,Low,Very High,Moderate,1,Watchlist
23000.0, 60 months,587.19,home_improvement,70000.0,14.86,18.25,80.5,0.0,2.0,9.0,22.0,6.0,13.594520547945203,0,Low,Very High,High,1,Watchlist
8000.0, 36 months,254.03,credit_card,54000.0,34.71,8.9,48.0,0.0,4.0,7.0,40.0,10.0,28.85753424657534,0,High,Moderate,Low,1,Watchlist
5000.0, 36 months,185.8,other,82000.0,20.23,19.99,86.8,1.0,2.0,10.0,28.0,10.0,19.767123287671232,1,Moderate,Very High,High,1,Watchlist
12000.0, 36 months,410.08,debt_consolidation,100000.0,13.3,13.99,83.6,0.0,3.0,11.0,20.0,9.0,32.93698630136986,0,Low,Very High,Moderate,1,Watchlist
14000.0, 36 months,478.36,debt_consolidation,80000.0,10.37,13.98,90.5,0.0,2.0,5.0,11.0,6.0,13.512328767123288,0,Low,Very High,Moderate,1,Watchlist
20000.0, 36 months,652.41,debt_consolidation,62000.0,17.34,10.75,94.6,1.0,0.0,6.0,19.0,0.0,21.265753424657536,0,Low,Very High,Moderate,1,Watchlist
6800.0, 36 months,242.41,debt_consolidation,20000.0,31.81,16.99,56.7,3.0,0.0,8.0,30.0,4.0,10.509589041095891,1,High,Moderate,High,1,Watchlist
10000.0, 36 months,361.48,debt_consolidation,30000.0,32.84,17.99,16.1,0.0,2.0,21.0,28.0,4.0,15.849315068493151,0,High,Low,High,1,Watchlist
10000.0, 36 months,315.17,major_purchase,45000.0,32.2,8.39,29.6,0.0,2.0,18.0,23.0,1.0,16.682191780821917,0,High,Low,Low,1,Watchlist
35000.0, 60 months,874.93,debt_consolidation,250000.0,9.57,17.27,97.0,1.0,0.0,7.0,33.0,10.0,21.767123287671232,1,Low,Very High,High,1,Watchlist
30000.0, 36 months,1007.07,debt_consolidation,129000.0,22.93,12.74,90.1,1.0,0.0,15.0,24.0,10.0,23.6027397260274,0,Moderate,Very High,Moderate,1,Watchlist
19150.0, 60 months,509.5,credit_card,59000.0,38.1,20.2,68.6,2.0,0.0,9.0,16.0,10.0,19.852054794520548,0,High,High,Very High,1,Watchlist
35000.0, 36 months,1179.12,small_business,240000.0,11.14,12.99,84.5,1.0,0.0,9.0,22.0,10.0,25.268493150684932,0,Low,Very High,Moderate,1,Watchlist
10000.0, 36 months,318.79,debt_consolidation,42000.0,24.29,9.17,93.0,3.0,2.0,13.0,29.0,4.0,24.268493150684932,1,Moderate,Very High,Low,1,Watchlist
10000.0, 36 months,363.99,debt_consolidation,57750.0,14.96,18.49,85.1,1.0,3.0,10.0,28.0,9.0,36.93972602739726,0,Low,Very High,High,1,Watchlist
14000.0, 36 months,487.17,credit_card,53700.0,19.28,15.27,97.1,0.0,2.0,4.0,24.0,1.0,29.27123287671233,0,Low,Very High,High,1,Watchlist
19600.0, 36 months,642.98,debt_consolidation,100000.0,10.61,11.14,91.0,1.0,0.0,10.0,22.0,10.0,20.51780821917808,0,Low,Very High,Moderate,1,Watchlist
6000.0, 36 months,211.01,debt_consolidation,115000.0,8.44,16.02,97.1,1.0,0.0,9.0,38.0,5.0,17.682191780821917,1,Low,Very High,High,1,Watchlist
20000.0, 60 months,656.32,other,115000.0,33.12,30.75,47.0,1.0,0.0,15.0,23.0,3.0,16.926027397260274,0,High,Moderate,Very High,1,Watchlist
19800.0, 60 months,491.98,debt_consolidation,65000.0,13.35,16.99,89.2,1.0,0.0,6.0,14.0,10.0,16.43013698630137,0,Low,Very High,High,1,Watchlist
18700.0, 36 months,694.87,debt_consolidation,37400.0,36.78,19.99,73.9,1.0,0.0,10.0,29.0,3.0,14.427397260273972,1,High,High,High,1,Watchlist
14825.0, 60 months,427.18,debt_consolidation,110000.0,9.88,24.08,80.4,1.0,2.0,10.0,26.0,7.0,20.013698630136982,0,Low,Very High,Very High,1,Watchlist
6950.0, 36 months,220.4,major_purchase,42000.0,31.0,8.81,1.8,0.0,3.0,22.0,55.0,6.0,31.693150684931503,0,High,Low,Low,1,Watchlist
26500.0, 36 months,888.94,credit_card,53000.0,24.48,12.69,91.4,1.0,0.0,7.0,16.0,9.0,25.76986301369863,0,Moderate,Very High,Moderate,1,Watchlist
8000.0, 36 months,267.21,credit_card,30160.0,33.7,12.39,48.9,1.0,0.0,13.0,16.0,2.0,10.591780821917808,0,High,Moderate,Moderate,1,Watchlist
28000.0, 36 months,899.15,credit_card,139000.0,13.33,9.67,84.5,1.0,0.0,13.0,21.0,10.0,21.432876712328767,0,Low,Very High,Low,1,Watchlist
2500.0, 36 months,78.62,other,32000.0,22.32,8.24,83.8,2.0,0.0,7.0,17.0,10.0,15.345205479452057,0,Moderate,Very High,Low,1,Watchlist
20000.0, 36 months,683.46,debt_consolidation,80000.0,34.83,13.99,91.2,0.0,2.0,22.0,31.0,2.0,15.68219178082192,1,High,Very High,Moderate,1,Watchlist
10750.0, 36 months,369.87,debt_consolidation,67500.0,33.05,14.47,62.7,0.0,2.0,21.0,54.0,7.0,26.183561643835617,1,High,High,Moderate,1,Watchlist
28000.0, 36 months,858.05,credit_card,165000.0,25.86,6.49,96.3,0.0,2.0,20.0,42.0,2.0,17.095890410958905,0,Moderate,Very High,Low,1,Watchlist
2400.0, 36 months,84.37,debt_consolidation,49200.0,13.54,15.99,95.4,10.0,0.0,9.0,21.0,6.0,11.26027397260274,0,Low,Very High,High,1,Watchlist
6850.0, 36 months,254.54,debt_consolidation,70000.0,34.73,19.99,91.6,0.0,5.0,8.0,26.0,8.0,20.34794520547945,0,High,Very High,High,1,Watchlist
14000.0, 36 months,473.95,credit_card,92000.0,31.05,13.33,91.8,2.0,0.0,24.0,45.0,10.0,22.6,0,High,Very High,Moderate,1,Watchlist
30000.0, 60 months,734.18,debt_consolidation,96500.0,33.89,16.29,1.9,1.0,1.0,7.0,22.0,2.0,21.6,0,High,Low,High,1,Watchlist
12000.0, 36 months,401.97,debt_consolidation,27492.0,31.99,12.59,37.6,0.0,3.0,12.0,27.0,6.0,21.265753424657536,0,High,Moderate,Moderate,1,Watchlist
7000.0, 36 months,258.44,debt_consolidation,37000.0,31.63,19.52,96.8,0.0,2.0,6.0,8.0,3.0,8.424657534246576,0,High,Very High,High,1,Watchlist
23900.0, 60 months,664.86,credit_card,58000.0,36.4,22.35,81.6,1.0,2.0,10.0,40.0,2.0,19.432876712328767,1,High,Very High,Very High,1,Watchlist
27000.0, 36 months,962.49,credit_card,81000.0,20.5,16.99,82.0,0.0,2.0,11.0,33.0,1.0,23.435616438356163,0,Moderate,Very High,High,1,Watchlist
15000.0, 36 months,506.21,debt_consolidation,70000.0,32.3,13.11,57.4,0.0,2.0,17.0,27.0,4.0,19.92876712328767,0,High,Moderate,Moderate,1,Watchlist
21000.0, 36 months,748.61,debt_consolidation,80000.0,23.37,16.99,83.4,0.0,2.0,13.0,21.0,5.0,25.76986301369863,0,Moderate,Very High,High,1,Watchlist
14400.0, 36 months,551.07,credit_card,64000.0,14.76,22.15,94.8,0.0,2.0,10.0,13.0,8.0,11.594520547945203,1,Low,Very High,Very High,1,Watchlist
35000.0, 36 months,1201.84,debt_consolidation,91000.0,39.49,14.33,80.8,1.0,0.0,17.0,34.0,8.0,28.934246575342467,0,High,Very High,Moderate,1,Watchlist
21000.0, 36 months,657.78,debt_consolidation,105000.0,30.14,7.97,51.9,2.0,1.0,18.0,31.0,10.0,18.263013698630136,0,High,Moderate,Low,1,Watchlist
5000.0, 36 months,163.18,home_improvement,34600.0,28.62,10.78,84.1,1.0,0.0,3.0,14.0,4.0,42.02739726027397,0,Moderate,Very High,Moderate,1,Watchlist
40000.0, 36 months,1309.36,debt_consolidation,110000.0,19.6,10.99,84.2,2.0,0.0,8.0,28.0,10.0,24.101369863013694,0,Low,Very High,Moderate,1,Watchlist
12000.0, 60 months,293.67,debt_consolidation,39690.0,12.79,16.29,81.4,1.0,0.0,8.0,13.0,6.0,16.01095890410959,0,Low,Very High,High,1,Watchlist
17000.0, 36 months,556.48,credit_card,97500.0,19.3,10.99,86.4,2.0,0.0,12.0,37.0,10.0,33.86027397260274,0,Low,Very High,Moderate,1,Watchlist
20000.0, 60 months,518.71,debt_consolidation,90000.0,28.04,18.99,85.4,0.0,2.0,12.0,24.0,10.0,30.186301369863013,1,Moderate,Very High,High,1,Watchlist
14000.0, 60 months,403.41,home_improvement,110000.0,21.11,24.08,85.3,3.0,4.0,9.0,34.0,8.0,36.52876712328767,0,Moderate,Very High,Very High,1,Watchlist
17000.0, 60 months,378.07,credit_card,71500.0,19.54,11.99,89.2,1.0,0.0,13.0,21.0,10.0,18.095890410958905,1,Low,Very High,Moderate,1,Watchlist
24925.0, 36 months,855.88,credit_card,69000.0,24.68,14.33,88.5,0.0,4.0,11.0,23.0,10.0,26.101369863013694,0,Moderate,Very High,Moderate,1,Watchlist
3000.0, 36 months,98.09,debt_consolidation,45000.0,6.19,10.91,99.8,1.0,2.0,4.0,22.0,3.0,21.6,0,Low,Very High,Moderate,1,Watchlist
5000.0, 36 months,189.64,other,81300.0,33.76,21.49,50.9,0.0,2.0,32.0,54.0,4.0,17.263013698630136,0,High,Moderate,Very High,1,Watchlist
5600.0, 36 months,191.37,debt_consolidation,23000.0,38.52,13.99,44.1,2.0,3.0,19.0,31.0,10.0,15.515068493150684,0,High,Moderate,Moderate,1,Watchlist
20000.0, 60 months,496.95,medical,75000.0,30.48,16.99,78.4,1.0,1.0,13.0,19.0,9.0,20.432876712328767,0,High,High,High,1,Watchlist
35000.0, 60 months,869.66,debt_consolidation,120000.0,33.31,16.99,46.8,1.0,0.0,24.0,33.0,8.0,20.0986301369863,0,High,Moderate,High,1,Watchlist
4000.0, 36 months,147.03,medical,85000.0,14.58,19.2,93.0,0.0,3.0,8.0,12.0,7.0,19.18082191780822,0,Low,Very High,High,1,Watchlist
10000.0, 60 months,248.48,debt_consolidation,98000.0,5.42,16.99,82.3,0.0,2.0,9.0,47.0,8.0,19.432876712328767,0,Low,Very High,High,1,Watchlist
35000.0, 60 months,946.87,debt_consolidation,150000.0,11.89,21.0,85.4,3.0,0.0,9.0,25.0,10.0,17.926027397260274,0,Low,Very High,Very High,1,Watchlist
35000.0, 60 months,808.24,credit_card,200000.0,8.54,13.66,93.3,2.0,0.0,10.0,31.0,10.0,20.684931506849313,1,Low,Very High,Moderate,1,Watchlist
5550.0, 36 months,182.07,credit_card,50000.0,34.79,11.14,72.1,1.0,0.0,15.0,27.0,1.0,35.02465753424657,0,High,High,Moderate,1,Watchlist
5000.0, 36 months,162.33,credit_card,60000.0,33.6,10.42,15.7,0.0,2.0,13.0,28.0,10.0,14.594520547945203,0,High,Low,Moderate,1,Watchlist
7200.0, 36 months,240.49,credit_card,35000.0,31.46,12.39,54.3,1.0,2.0,9.0,23.0,10.0,20.18082191780822,0,High,Moderate,Moderate,1,Watchlist
10000.0, 36 months,309.74,debt_consolidation,90000.0,15.73,7.21,84.0,0.0,2.0,6.0,20.0,4.0,12.846575342465751,0,Low,Very High,Low,1,Watchlist
15000.0, 36 months,556.85,credit_card,67000.0,30.75,19.92,56.1,2.0,2.0,21.0,34.0,2.0,9.676712328767124,0,High,Moderate,High,1,Watchlist
7800.0, 36 months,260.53,credit_card,34000.0,32.9,12.39,73.0,0.0,3.0,6.0,7.0,7.0,18.263013698630136,0,High,High,Moderate,1,Watchlist
16000.0, 36 months,634.89,home_improvement,48000.0,28.15,24.85,92.0,1.0,1.0,18.0,27.0,5.0,21.265753424657536,1,Moderate,Very High,Very High,1,Watchlist
2000.0, 36 months,68.84,debt_consolidation,70000.0,36.72,14.49,86.8,1.0,2.0,9.0,24.0,2.0,23.268493150684932,0,High,Very High,Moderate,1,Watchlist
20000.0, 36 months,685.11,credit_card,160000.0,15.95,14.16,84.5,3.0,1.0,14.0,44.0,10.0,23.687671232876713,0,Low,Very High,Moderate,1,Watchlist
18000.0, 60 months,481.92,debt_consolidation,45000.0,37.31,20.5,38.0,1.0,2.0,24.0,35.0,2.0,45.945205479452056,0,High,Moderate,Very High,1,Watchlist
35000.0, 36 months,1240.03,debt_consolidation,84000.0,39.07,16.55,53.0,3.0,2.0,21.0,40.0,6.0,26.183561643835617,0,High,Moderate,High,1,Watchlist
12000.0, 60 months,359.72,debt_consolidation,106000.0,20.4,26.06,100.0,1.0,2.0,10.0,26.0,4.0,31.693150684931503,0,Moderate,Very High,Very High,1,Watchlist
24000.0, 60 months,697.28,other,170000.0,9.11,24.49,85.5,0.0,2.0,17.0,27.0,10.0,23.687671232876713,0,Low,Very High,Very High,1,Watchlist
10000.0, 36 months,348.18,credit_card,53000.0,22.82,15.31,82.6,0.0,2.0,8.0,19.0,8.0,23.101369863013694,0,Moderate,Very High,High,1,Watchlist
16500.0, 36 months,563.86,debt_consolidation,45890.0,31.17,13.99,52.3,0.0,2.0,22.0,33.0,2.0,16.515068493150686,1,High,Moderate,Moderate,1,Watchlist
17500.0, 36 months,591.17,other,85000.0,30.93,13.18,74.6,0.0,3.0,6.0,18.0,10.0,12.846575342465751,0,High,High,Moderate,1,Watchlist
4800.0, 36 months,157.13,credit_card,36000.0,34.5,10.99,65.4,1.0,0.0,8.0,23.0,2.0,15.764383561643836,0,High,High,Moderate,1,Watchlist
5000.0, 36 months,180.69,debt_consolidation,150000.0,15.55,17.97,82.9,1.0,0.0,21.0,40.0,7.0,19.432876712328767,0,Low,Very High,High,1,Watchlist
11175.0, 60 months,289.83,home_improvement,33000.0,37.67,18.99,25.5,0.0,3.0,25.0,36.0,6.0,14.175342465753424,0,High,Low,High,1,Watchlist
15000.0, 60 months,397.41,debt_consolidation,10400.0,65.94,20.0,51.9,1.0,0.0,5.0,13.0,6.0,13.846575342465751,1,Very High,Moderate,High,1,Watchlist
20000.0, 36 months,659.81,debt_consolidation,78000.0,5.62,11.53,97.6,1.0,1.0,3.0,9.0,5.0,21.51780821917808,0,Low,Very High,Moderate,1,Watchlist
12800.0, 36 months,465.91,debt_consolidation,54000.0,25.38,18.49,95.4,0.0,2.0,10.0,24.0,10.0,23.687671232876713,0,Moderate,Very High,High,1,Watchlist
10000.0, 60 months,223.92,credit_card,62000.0,32.08,12.29,74.7,2.0,0.0,17.0,36.0,10.0,22.852054794520548,0,High,High,Moderate,1,Watchlist
30750.0, 36 months,1150.48,debt_consolidation,69000.0,26.85,20.49,83.8,1.0,0.0,8.0,23.0,2.0,20.684931506849313,0,Moderate,Very High,Very High,1,Watchlist
10000.0, 36 months,342.22,debt_consolidation,60000.0,30.58,14.09,42.1,0.0,2.0,13.0,27.0,4.0,29.85753424657534,0,High,Moderate,Moderate,1,Watchlist
12000.0, 36 months,410.66,debt_consolidation,132500.0,18.85,14.09,93.7,4.0,1.0,12.0,24.0,3.0,34.35616438356164,0,Low,Very High,Moderate,1,Watchlist
7800.0, 36 months,275.35,home_improvement,44000.0,8.81,16.29,84.2,0.0,2.0,4.0,9.0,6.0,12.846575342465751,1,Low,Very High,High,1,Watchlist
35000.0, 60 months,880.61,debt_consolidation,130000.0,28.16,17.57,80.1,0.0,2.0,12.0,27.0,0.0,21.432876712328767,1,Moderate,Very High,High,1,Watchlist
10000.0, 36 months,334.49,credit_card,40000.0,12.49,12.49,82.5,8.0,1.0,8.0,25.0,2.0,14.342465753424657,0,Low,Very High,Moderate,1,Watchlist
2950.0, 36 months,110.38,debt_consolidation,30000.0,34.4,20.49,75.3,0.0,3.0,12.0,22.0,4.0,19.34794520547945,1,High,High,Very High,1,Watchlist
6050.0, 36 months,219.49,debt_consolidation,48000.0,8.98,18.25,90.0,0.0,2.0,11.0,18.0,10.0,15.345205479452057,0,Low,Very High,High,1,Watchlist
35000.0, 36 months,1152.34,credit_card,35000.0,26.06,11.39,93.1,1.0,0.0,4.0,13.0,1.0,17.43013698630137,0,Moderate,Very High,Moderate,1,Watchlist
29775.0, 60 months,824.9,debt_consolidation,71000.0,22.95,22.15,89.5,3.0,1.0,17.0,32.0,10.0,37.19178082191781,0,Moderate,Very High,Very High,1,Watchlist
31500.0, 60 months,770.89,debt_consolidation,130000.0,18.0,16.29,90.6,1.0,0.0,7.0,32.0,10.0,20.684931506849313,0,Low,Very High,High,1,Watchlist
1500.0, 36 months,50.97,debt_consolidation,34674.0,30.71,13.59,2.9,1.0,2.0,21.0,38.0,6.0,36.61095890410959,0,High,Low,Moderate,1,Watchlist
21750.0, 60 months,588.29,debt_consolidation,54500.0,34.68,20.99,75.4,1.0,0.0,13.0,18.0,10.0,18.51506849315069,1,High,High,Very High,1,Watchlist
12600.0, 60 months,313.76,other,74000.0,19.41,17.09,80.9,2.0,0.0,10.0,35.0,2.0,13.342465753424657,1,Low,Very High,High,1,Watchlist
15750.0, 60 months,404.16,debt_consolidation,60000.0,35.0,18.49,64.0,1.0,0.0,21.0,31.0,4.0,16.263013698630136,1,High,High,High,1,Watchlist
12950.0, 60 months,335.86,debt_consolidation,36000.0,32.6,18.99,88.0,1.0,2.0,11.0,15.0,3.0,29.27123287671233,0,High,Very High,High,1,Watchlist
8000.0, 36 months,273.39,credit_card,25200.0,35.37,13.99,52.8,0.0,2.0,10.0,29.0,6.0,23.016438356164382,0,High,Moderate,Moderate,1,Watchlist
28000.0, 60 months,651.37,credit_card,69787.54,15.32,13.99,96.1,1.0,1.0,17.0,35.0,10.0,16.682191780821917,0,Low,Very High,Moderate,1,Watchlist
30000.0, 36 months,952.6,debt_consolidation,150000.0,29.43,8.9,80.4,1.0,1.0,35.0,63.0,5.0,21.18082191780822,0,Moderate,Very High,Low,1,Watchlist
8000.0, 36 months,293.21,debt_consolidation,30000.0,45.84,18.99,47.5,1.0,1.0,10.0,13.0,0.0,8.843835616438357,1,Very High,Moderate,High,1,Watchlist
30000.0, 36 months,1252.61,debt_consolidation,102000.0,45.92,28.72,39.0,2.0,1.0,18.0,36.0,2.0,12.427397260273972,1,Very High,Moderate,Very High,1,Watchlist
30000.0, 36 months,1063.48,debt_consolidation,97000.0,22.42,16.59,81.6,2.0,0.0,13.0,32.0,2.0,47.78630136986301,1,Moderate,Very High,High,1,Watchlist
9000.0, 36 months,305.77,debt_consolidation,155000.0,13.68,13.58,88.0,0.0,4.0,10.0,19.0,10.0,13.761643835616438,0,Low,Very High,Moderate,1,Watchlist
20000.0, 36 months,718.75,debt_consolidation,83000.0,20.99,17.57,81.3,2.0,0.0,11.0,23.0,10.0,18.764383561643836,0,Moderate,Very High,High,1,Watchlist
8000.0, 36 months,268.75,credit_card,71000.0,31.37,12.79,45.5,5.0,2.0,15.0,56.0,4.0,19.34794520547945,0,High,Moderate,Moderate,1,Watchlist
1450.0, 36 months,53.88,other,39000.0,33.51,19.99,52.9,1.0,0.0,9.0,22.0,10.0,30.019178082191782,0,High,Moderate,High,1,Watchlist
15000.0, 36 months,524.48,debt_consolidation,57000.0,36.99,15.61,38.3,1.0,1.0,13.0,27.0,10.0,15.849315068493151,0,High,Moderate,High,1,Watchlist
10000.0, 36 months,320.29,debt_consolidation,199000.0,11.83,9.49,83.0,0.0,2.0,7.0,20.0,4.0,20.18082191780822,0,Low,Very High,Low,1,Watchlist
10000.0, 36 months,341.68,debt_consolidation,40188.0,15.41,13.98,95.4,0.0,2.0,6.0,10.0,8.0,16.515068493150686,0,Low,Very High,Moderate,1,Watchlist
33250.0, 36 months,1127.39,debt_consolidation,75000.0,28.3,13.44,87.1,1.0,0.0,11.0,21.0,7.0,36.276712328767125,0,Moderate,Very High,Moderate,1,Watchlist
20400.0, 36 months,687.26,debt_consolidation,75824.0,16.48,12.99,81.6,0.0,2.0,17.0,22.0,7.0,19.92876712328767,1,Low,Very High,Moderate,1,Watchlist
1000.0, 36 months,36.09,other,40000.0,15.96,17.86,86.6,3.0,1.0,7.0,19.0,10.0,19.767123287671232,0,Low,Very High,High,1,Watchlist
16000.0, 36 months,532.35,credit_card,82000.0,19.77,12.12,82.7,0.0,2.0,12.0,24.0,7.0,19.0986301369863,0,Low,Very High,Moderate,1,Watchlist
20000.0, 60 months,518.71,debt_consolidation,50000.0,38.98,18.99,33.1,0.0,2.0,21.0,40.0,10.0,15.926027397260274,1,High,Moderate,High,1,Watchlist
35000.0, 36 months,1240.72,debt_consolidation,165000.0,25.36,16.59,84.3,1.0,0.0,23.0,45.0,10.0,29.019178082191782,1,Moderate,Very High,High,1,Watchlist
9900.0, 36 months,333.53,credit_card,50000.0,9.84,12.99,94.7,1.0,0.0,4.0,19.0,5.0,30.27123287671233,1,Low,Very High,Moderate,1,Watchlist
8000.0, 36 months,256.23,credit_card,30000.0,36.28,9.49,35.1,1.0,1.0,10.0,27.0,9.0,31.44109589041096,1,High,Moderate,Low,1,Watchlist
13700.0, 60 months,400.83,debt_consolidation,91000.0,30.59,24.84,26.0,1.0,2.0,16.0,21.0,5.0,10.33972602739726,1,High,Low,Very High,1,Watchlist
26250.0, 60 months,599.69,debt_consolidation,135208.0,32.73,13.18,69.0,1.0,0.0,16.0,26.0,10.0,32.69315068493151,0,High,High,Moderate,1,Watchlist
32000.0, 60 months,813.64,credit_card,95000.0,31.94,18.06,73.9,1.0,0.0,15.0,28.0,10.0,15.43013698630137,0,High,High,High,1,Watchlist
28000.0, 60 months,773.18,credit_card,90000.0,8.25,21.99,90.5,0.0,3.0,11.0,28.0,10.0,21.18082191780822,1,Low,Very High,Very High,1,Watchlist
20000.0, 36 months,683.36,credit_card,76000.0,34.3,13.98,44.0,0.0,3.0,15.0,35.0,0.0,25.268493150684932,1,High,Moderate,Moderate,1,Watchlist
21000.0, 36 months,685.03,debt_consolidation,120000.0,14.92,10.75,89.0,6.0,0.0,6.0,34.0,3.0,42.78082191780822,1,Low,Very High,Moderate,1,Watchlist
27000.0, 60 months,745.26,debt_consolidation,85000.0,19.91,21.97,93.4,1.0,1.0,11.0,32.0,2.0,18.263013698630136,0,Low,Very High,Very High,1,Watchlist
12000.0, 36 months,387.15,credit_card,75000.0,31.33,9.99,36.7,1.0,1.0,17.0,35.0,6.0,23.52054794520548,0,High,Moderate,Low,1,Watchlist
4725.0, 36 months,173.18,debt_consolidation,30000.0,30.36,18.99,22.0,0.0,3.0,19.0,42.0,0.0,14.512328767123288,0,High,Low,High,1,Watchlist
7200.0, 36 months,244.3,credit_card,160000.0,27.77,13.49,99.6,1.0,0.0,12.0,19.0,10.0,41.44657534246576,0,Moderate,Very High,Moderate,1,Watchlist
16800.0, 36 months,540.12,debt_consolidation,60000.0,35.64,9.75,48.8,1.0,1.0,21.0,39.0,3.0,10.676712328767124,0,High,Moderate,Low,1,Watchlist
20000.0, 36 months,696.35,credit_card,121500.0,25.42,15.31,84.6,0.0,2.0,23.0,51.0,10.0,19.18082191780822,1,Moderate,Very High,High,1,Watchlist
25000.0, 36 months,848.27,debt_consolidation,78000.0,21.77,13.49,85.3,2.0,0.0,9.0,13.0,10.0,16.5972602739726,0,Moderate,Very High,Moderate,1,Watchlist
15000.0, 60 months,339.69,credit_card,108000.0,20.62,12.79,93.7,0.0,2.0,12.0,29.0,0.0,26.016438356164382,0,Moderate,Very High,Moderate,1,Watchlist
19950.0, 36 months,711.18,debt_consolidation,50000.0,29.93,16.99,89.0,2.0,1.0,11.0,41.0,10.0,23.854794520547944,1,Moderate,Very High,High,1,Watchlist
8000.0, 36 months,251.36,credit_card,70000.0,23.44,8.18,86.5,1.0,0.0,12.0,27.0,10.0,16.515068493150686,0,Moderate,Very High,Low,1,Watchlist
6000.0, 36 months,208.14,debt_consolidation,150000.0,14.61,15.05,90.0,2.0,0.0,15.0,26.0,3.0,13.67945205479452,0,Low,Very High,High,1,Watchlist
36000.0, 36 months,1202.61,debt_consolidation,103000.0,21.51,12.4,89.0,1.0,0.0,13.0,18.0,1.0,23.183561643835617,0,Moderate,Very High,Moderate,1,Watchlist
15000.0, 36 months,478.12,credit_card,53000.0,19.88,9.16,83.0,1.0,0.0,15.0,21.0,0.0,11.342465753424657,0,Low,Very High,Low,1,Watchlist
5000.0, 36 months,180.92,home_improvement,42000.0,31.23,18.06,41.2,7.0,1.0,10.0,28.0,9.0,13.923287671232876,0,High,Moderate,High,1,Watchlist
